X,Y,OBJECTID,CRIMEID,CCN,REPORTDATE,ROUTEID,MEASURE,OFFSET,STREETSEGID,ROADWAYSEGID,FROMDATE,TODATE,MARID,ADDRESS,LATITUDE,LONGITUDE,XCOORD,YCOORD,WARD,EVENTID,MAR_ADDRESS,MAR_SCORE,MAJORINJURIES_BICYCLIST,MINORINJURIES_BICYCLIST,UNKNOWNINJURIES_BICYCLIST,FATAL_BICYCLIST,MAJORINJURIES_DRIVER,MINORINJURIES_DRIVER,UNKNOWNINJURIES_DRIVER,FATAL_DRIVER,MAJORINJURIES_PEDESTRIAN,MINORINJURIES_PEDESTRIAN,UNKNOWNINJURIES_PEDESTRIAN,FATAL_PEDESTRIAN,TOTAL_VEHICLES,TOTAL_BICYCLES,TOTAL_PEDESTRIANS,PEDESTRIANSIMPAIRED,BICYCLISTSIMPAIRED,DRIVERSIMPAIRED,TOTAL_TAXIS,TOTAL_GOVERNMENT,SPEEDING_INVOLVED,NEARESTINTROUTEID,NEARESTINTSTREETNAME,OFFINTERSECTION,INTAPPROACHDIRECTION,LOCATIONERROR,LASTUPDATEDATE,MPDLATITUDE,MPDLONGITUDE,MPDGEOX,MPDGEOY,BLOCKKEY,SUBBLOCKKEY,FATALPASSENGER,MAJORINJURIESPASSENGER,MINORINJURIESPASSENGER,UNKNOWNINJURIESPASSENGER
-77.01218808,38.83534386,193201969,28698824,21026535,2021/03/01 22:36:47+00,0,0,15.4,,,2021/03/01 05:00:00+00,1970/01/01 00:00:00+00,297411,OVERLOOK AVE SW & 295 SB SW,38.835242,-77.011983,398959.648,129716.685,Ward 8,{256E171F-869A-4554-8ADA-B7AE5A914EA0},68 WESTOVER AVENUE SW,200,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.835267,-77.012032,,,4e4d5973f5754bdb62e29754e10bd3fe,b938b289ee0eb912c8f72f734d2439b3,0,0,0,0
-76.95617439,38.89174138,193201970,28698835,21026543,2021/03/01 23:05:09+00,0,0,7.61,,,2021/03/01 05:00:00+00,1970/01/01 00:00:00+00,52149,"INTERSTATE 295 SOUTHBOUND & EAST CAPITOL STREET
UNITED STATES",38.891734,-76.956172,403802.222,135988.553,Ward 7,{8525533A-83A9-418F-9E90-C3B4A0028ED9},208 KENILWORTH AVENUE NE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.891775,-76.956242,,,fb6141f15a173df47df6be9eea05685f,f36ada26e9038c7eba4ffe273968c620,0,0,0,0
-76.99490815,38.90283973,193201971,28698864,21026593,2021/03/02 00:03:27+00,0,0,5.42,,,2021/03/01 05:00:00+00,1970/01/01 00:00:00+00,80115,811 WEST VIRGINIA AVENUE NE,38.902915,-76.994441,400482.189,137228.862,Ward 6,{DE55B839-3C11-4ED6-A14C-60BA8818980C},811 WEST VIRGINIA AVENUE NE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.90287,-76.994945,400482.08,137234.24,6b63343af0b3f041edf65cff33e12a06,8ebdb4ba5a27e5f083fdcb0cc5c518fa,0,0,0,0
-76.98876456,38.87093337,193201972,28697847,21026096,2021/03/01 02:00:51+00,0,0,13.65,,,2021/02/28 05:00:00+00,1970/01/01 00:00:00+00,311617,I-695 W/B AT M STREET SE,38.871023,-76.98886,400966.756,133688.632,Ward 8,{16F3E30D-5B9E-4198-90DF-A22069054312},,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.871026,-76.988853,,,1e9e3265012b14b1e48f40f4b8661506,4ffc7c1ef0bd550f1a4ea4276639f8f6,0,0,0,0
-76.99300523,38.93546643,193201973,28698872,21026414,2021/03/02 00:21:43+00,0,0,0.04,,,2021/03/01 05:00:00+00,1970/01/01 00:00:00+00,908332,MICHIGAN AVENUE NE & 10TH STREET NE,38.935459,-76.993003,400606.65,140841.53,Ward 5,{BA9027EB-3B41-4328-8707-2A1250BEFD1E},MICHIGAN AVENUE NE AND 10TH STREET NE,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,,,400612.46,140821.02,f122a52313c4ead61befa2d07e295a70,f122a52313c4ead61befa2d07e295a70,0,0,0,0
-77.05437322,38.91487125,193201974,28698887,21026627,2021/03/02 00:50:55+00,0,0,7.23,,,2021/03/01 05:00:00+00,1970/01/01 00:00:00+00,218867,2450 MASSACHUSETTS AVENUE NW,38.914504,-77.054837,395244.176,138516.713,Ward 2,{06B7BE08-1CF1-4BE5-9861-1D2317F57C33},2450 MASSACHUSETTS AVENUE NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.914816,-77.054428,395258.04,138532.11,458edd894d43b79b03d18a38c5007213,9c4f6c729b50772eabace05f1f56bd5f,0,0,0,0
-76.97925975,38.91720985,193201975,28698890,21026537,2021/03/02 00:51:49+00,0,0,15.56,,,2021/03/01 05:00:00+00,1970/01/01 00:00:00+00,286472,1765 NEW YORK AVENUE NE,38.917204,-76.97919,401804.673,138815.287,Ward 5,{50A50F7D-A7D3-4165-8CFC-4CC50D707393},1765 NEW YORK AVENUE NE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.917062,-76.979251,401805.94,138780.45,01fd88de05fbff94608435c8daa87177,734e33c92367640c30103be962b9476a,0,0,0,0
-77.01287515,38.90252466,193201976,28697894,21026216,2021/03/01 04:04:42+00,0,0,31.4,,,2021/02/28 05:00:00+00,1970/01/01 00:00:00+00,238376,901 NEW JERSEY AVENUE NW,38.901812,-77.01346,398832.463,137106.502,Ward 6,{2E11DC57-616B-4AC7-BD81-1D0016328D4C},901 NEW JERSEY AVENUE NW,200,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.902234,-77.012872,398883.33,137112.54,f6281a0fcb113c7f278766b4f2c44759,f6281a0fcb113c7f278766b4f2c44759,0,0,0,0
-77.0530424,38.89872698,193201977,28698925,21026545,2021/03/02 02:30:32+00,0,0,9.74,,,2021/03/01 05:00:00+00,1970/01/01 00:00:00+00,303160,2425 VIRGINIA AVENUE NW,38.898557,-77.05274,395425.034,136746.44,Ward 2,{7ED79E7E-6EFF-4FB5-ABA0-3A570200A2D1},2425 VIRGINIA AVENUE NW,200,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.898647,-77.053104,395437.97,136765.12,55b645bb74a2d45b3ac7600bf516a5a4,6e6c5df29678f2da065868eff24b0148,0,0,0,0
-76.9697808,38.86257758,193201978,28698927,21026659,2021/03/02 02:33:15+00,0,0,21.19,,,2021/03/01 05:00:00+00,1970/01/01 00:00:00+00,45617,2626 NAYLOR ROAD SE,38.863168,-76.969439,402652.381,132817.048,Ward 7,{F0AE5E31-F9FF-4D98-ACD6-214663109570},2626 NAYLOR ROAD SE,200,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.862658,-76.969562,402677.53,132774.24,bcf3a265cfe7ca3a7f5588078b3177d0,58889abf193ce0460685bc7ee4e741e6,0,0,0,0
-77.00148435,38.82143158,193201979,28697912,21026231,2021/03/01 06:26:10+00,0,0,16.55,,,2021/03/01 05:00:00+00,1970/01/01 00:00:00+00,276660,4700 SOUTH CAPITOL STREET SE,38.821924,-77.00077,399933.144,128238.315,Ward 8,{AEF176D4-E6D8-46CC-81CE-A31C8222C80D},4700 SOUTH CAPITOL STREET SE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.821529,-77.001347,399899.15,128235.73,d9eb68c1d6e6b3ccce9f97d6bb1f0bfb,d9eb68c1d6e6b3ccce9f97d6bb1f0bfb,0,0,0,0
-76.94252337,38.90380217,193201980,28697567,21025877,2021/02/28 06:53:08+00,0,0,14.96,,,2021/02/28 05:00:00+00,1970/01/01 00:00:00+00,285735,1000 KENILWORTH AVENUE NE,38.903795,-76.942521,404985.679,137328.081,Ward 7,{EA87484B-FE83-4D70-ABF8-7891735787FF},1000 KENILWORTH AVENUE NE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.903892,-76.94264,404975.36,137338.91,d0f2232435d0d39ecc288423acb3dc39,5ce21b9dd5a5f44d30477bad28eb943a,0,0,0,0
-76.97831404,38.87328122,193201981,28698945,21026566,2021/03/02 02:56:00+00,0,0,47.4,,,2021/03/01 05:00:00+00,1970/01/01 00:00:00+00,309447,INTERSTATE 295 INTERSTATE BN,38.845163,-77.007218,399373.44,130817.96,Ward 8,{9E285F1D-B904-41FD-9B12-95174BB27EDF},,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.87291,-76.978025,399373.44,130817.96,5cb18ec09dffbc07af426c738c473844,cde629298ea57f51dc9c2407cc6c4d6f,0,0,0,0
-76.99525291,38.8787037,193201982,28694864,21024862,2021/02/25 23:17:11+00,0,0,7.04,,,2021/02/25 05:00:00+00,1970/01/01 00:00:00+00,311619,INTERSTATE 695 INTERSTATE BN,38.871965,-76.989817,400883.65,133793.26,Ward 6,{F95AD4E8-AE77-42CF-89C7-0E0B96B0E6CB},,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,2021/02/27 15:33:04+00,38.878635,-76.995273,400883.65,133793.26,3dda6f37c0286a68bc3077286332de14,7fdaa5196972b67df60aa6f108a68af6,0,0,0,0
-76.96985727,38.87799579,193201983,28698591,21026002,2021/03/01 11:42:47+00,Route not found,0,0,,,2021/02/28 05:00:00+00,1970/01/01 00:00:00+00,293215,1900 ANACOSTIA DRIVE SE,38.877638,-76.969455,402650.425,134423.361,Ward 7,{FB99AEE2-533B-4F0A-8AEF-C4F8258BA877},1900 ANACOSTIA DRIVE SE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Unknown,Unknown,0,Unknown,Crash point too far away from centerline,1970/01/01 00:00:00+00,38.877988,-76.969855,402610.71,134463.37,Unknown,Unknown,0,0,0,0
-76.98056812,38.862012,193201984,28699013,21026732,2021/03/02 05:23:20+00,0,0,7.15,,,2021/03/01 05:00:00+00,1970/01/01 00:00:00+00,56808,"1730 GALEN ,APT#",38.862004,-76.980566,401686.71,132687.643,Ward 8,{DB4F6841-3055-4776-B02C-632DFD80B5A6},1730 GALEN STREET SE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.862053,-76.980512,,,a4f9f0e361595a714c99a4bf2bd2d3d1,a4f9f0e361595a714c99a4bf2bd2d3d1,0,0,0,0
-77.04455597,38.91156444,193201985,28698544,21026227,2021/03/01 05:44:40+00,0,0,9.49,,,2021/02/28 05:00:00+00,1970/01/01 00:00:00+00,307141,1609 CONNECTICUT AVENUE NW,38.911529,-77.04439,396150.098,138186.027,Ward 2,{53C7CB07-0C64-4E25-83F3-897AF0A23356},1609 CONNECTICUT AVENUE NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.911592,-77.044454,396164.81,138192.72,22376d15f4af95b2c802927986f17e58,22376d15f4af95b2c802927986f17e58,0,0,0,0
-77.02095897,38.94083279,193201986,28698764,21026459,2021/03/01 19:59:33+00,0,0,1.33,,,2021/03/01 05:00:00+00,1970/01/01 00:00:00+00,247622,4035 NEW HAMPSHIRE AVENUE NW,38.940632,-77.020575,398216.219,141415.984,Ward 4,{CBE0DD53-09C3-4754-BB71-96823AE5C026},4035 NEW HAMPSHIRE AVENUE NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.940831,-77.02097,398205.84,141427.43,c6f2bae648117306018c659c4cd12746,28dc015fa986a572932c50004612f3b6,0,0,0,0
-76.9820478,38.87891762,193201987,28698559,21026228,2021/03/01 07:33:30+00,0,0,34.08,,,2021/02/28 05:00:00+00,1970/01/01 00:00:00+00,286312,1539 PENNSYLVANIA AVENUE SE,38.87878,-76.981986,401563.092,134549.855,Ward 6,{D7EECABD-C104-48EF-8FDA-B921A6268DE0},1539 PENNSYLVANIA AVENUE SE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.878638,-76.982228,401542.06,134534.07,5f8387428f3c574a62cc1f02fc88b672,189ac66085c304c218894d767f9b78f0,0,0,0,0
-77.01941377,38.9288257,193201988,28698571,21026264,2021/03/01 08:52:59+00,0,0,16.01,,,2021/03/01 05:00:00+00,1970/01/01 00:00:00+00,229412,501 COLUMBIA ROAD NW,38.928755,-77.019428,398315.401,140097.517,Ward 1,{9249D0F6-5818-45B6-B076-3611036E07F0},501 COLUMBIA ROAD NW,200,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.928739,-77.019566,398303.46,140095.72,d06a8d00a5fa1911266804ddaf7aaf30,d06a8d00a5fa1911266804ddaf7aaf30,0,0,0,0
-77.00781919,38.83159501,193201989,28698584,21025946,2021/03/01 10:30:51+00,0,0,4.31,,,2021/02/28 05:00:00+00,1970/01/01 00:00:00+00,29211,3920 SOUTH CAPITOL STREET SE,38.832062,-77.008081,399298.35,129363.695,Ward 8,{56C0FBA8-E4DE-4DFA-94F0-3354C28FAB45},3920 SOUTH CAPITOL STREET SE,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.8316,-77.00777,399321.69,129372.54,eb387f480c185eb3aa3cef68e60fc4d5,b64a24d760bac37842afb04b11e3c09c,0,0,0,0
-77.05463916,38.92890898,193201990,28692899,21023927,2021/02/24 01:47:41+00,0,0,8.84,,,2021/02/23 05:00:00+00,1970/01/01 00:00:00+00,219214,2929 CONNECTICUT AVENUE NW,38.929135,-77.054389,395284.041,140140.881,Ward 1,{BB859D44-0DB7-42FE-9E27-73210FF489A5},2929 CONNECTICUT AVENUE NW,200,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.928934,-77.054544,395290.4,140123.13,9895b0b96eb770eefab3e3b4df40ae80,9895b0b96eb770eefab3e3b4df40ae80,0,0,0,0
-76.97622473,38.93339968,193201991,28696562,21025388,2021/02/27 06:57:09+00,0,0,5.08,,,2021/02/26 05:00:00+00,1970/01/01 00:00:00+00,34044,3507 20TH STREET NE,38.933451,-76.976222,402061.606,140618.828,Ward 5,{DBDC5864-6130-4070-A7A1-CE6DBBA880B5},3507 20TH STREET NE,200,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.933392,-76.976281,402082.38,140618.78,7986d2ea79289845db02c83569b9656f,7986d2ea79289845db02c83569b9656f,0,0,0,0
-76.999589,38.84702445,193201992,28694958,21024894,2021/02/26 02:41:17+00,0,0,6.98,,,2021/02/25 05:00:00+00,1970/01/01 00:00:00+00,15260,501 MELLON STREET SE,38.846709,-76.999633,400031.891,130989.516,Ward 8,{08461A01-9AFB-496C-8725-D50F31D14065},501 MELLON STREET SE,200,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,Not Available,0,East,,2021/02/27 15:36:33+00,38.846967,-76.999636,400019.93,130998.38,59a586ada4ad6a8e297df23f5f93c3e7,cea09159bc811a1169a6104f25c0043d,0,0,0,0
-76.93666522,38.90927296,193201993,28692935,21023940,2021/02/24 03:18:47+00,0,0,1.7,,,2021/02/23 05:00:00+00,1970/01/01 00:00:00+00,62609,POLK STREET NE & KENILWORTH AVENUE NE,38.909585,-76.936168,405536.269,137971.211,Ward 7,{DFCF2394-4FFB-417F-94C8-7F5CDC913089},1501 KENILWORTH AVENUE NE,200,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.909274,-76.936679,405536.27,137971.21,1603adbe725379b6562aa160fddc209e,55249a1cb207299f442a3a58d2f6202f,0,0,0,0
-76.91097005,38.89184253,193201994,28694987,21024766,2021/02/26 03:45:20+00,0,0,19.67,,,2021/02/25 05:00:00+00,1970/01/01 00:00:00+00,52136,208 63RD STREET NE,38.892429,-76.911194,407704.183,136068.551,Ward 7,{55B8D90B-8472-4522-985D-9E6AF8664F6D},208 63RD STREET NE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.89188,-76.911187,407704.15,136053.65,571cdd81747d9403167825ae845ccca5,571cdd81747d9403167825ae845ccca5,0,0,0,0
-77.03800335,38.92320354,193201995,28694988,21024763,2021/02/26 03:51:12+00,0,0,18.97,,,2021/02/25 05:00:00+00,1970/01/01 00:00:00+00,301500,1630 EUCLID STREET NW,38.923196,-77.038001,396704.743,139480.908,Ward 1,{86754CAA-B684-4A41-A8E3-5039602CBF63},1630 EUCLID STREET NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,2021/02/27 15:35:12+00,38.923025,-77.037991,396705.61,139461.89,04478ec90d165df1f0c40cbbf8657653,04478ec90d165df1f0c40cbbf8657653,0,0,0,0
-77.01990529,38.90380203,193201996,28693966,21024357,2021/02/25 03:36:50+00,0,0,19.26,,,2021/02/24 05:00:00+00,1970/01/01 00:00:00+00,285477,6TH ST NW & NEW YORK AVENUE NW,38.903794,-77.019903,398273.628,137326.644,Ward 2,{03471255-69A2-4FC1-9E61-F403A0E147A4},1024 6TH STREET NW,200,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.903796,-77.020125,,,4af7e25abf59911305f2724cadc85a08,4af7e25abf59911305f2724cadc85a08,0,0,0,0
-77.02190123,38.91909976,193201997,28696654,21025540,2021/02/27 14:51:58+00,0,0,14.56,,,2021/02/27 05:00:00+00,1970/01/01 00:00:00+00,218648,2201 GEORGIA AVENUE NW,38.919343,-77.021251,398157.135,139052.74,Ward 1,{B9C7EF88-893D-4171-A815-B9DE50C42067},2201 GEORGIA AVENUE NW,200,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.919092,-77.021731,398132.79,139049.68,e5aa5d30196d946190c28b6e5ba64724,e5aa5d30196d946190c28b6e5ba64724,0,0,0,0
-76.98595626,38.94247432,193201998,28696600,21025483,2021/02/27 08:32:51+00,0,0,12.32,,,2021/02/27 05:00:00+00,1970/01/01 00:00:00+00,66372,1346 MICHIGAN AVENUE NE,38.942727,-76.986413,401177.871,141648.358,Ward 5,{8918A17C-30BB-4BE3-AF3B-867885DC95C2},1346 MICHIGAN AVENUE NE,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.942377,-76.98587,401191.21,141636.87,3b637c6f96753d5d13c7e7c0793ed34b,bdbc0ac13986dcba4949b358f27ade2c,0,0,0,0
-76.95027875,38.86517588,193201999,28694999,21024961,2021/02/26 04:17:33+00,0,0,44.66,,,2021/02/25 05:00:00+00,1970/01/01 00:00:00+00,295905,3851 PENNSYLVANIA AVENUE SE,38.864761,-76.950799,404270.031,132994.641,Ward 7,{FF0ACF72-367A-4E63-A71B-0D640F5380DB},3851 PENNSYLVANIA AVENUE SE,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Not Available,0,East,,2021/02/27 15:36:49+00,38.865525,-76.950039,404262.81,133009.03,5d8a0428ed001b7cc8579476a29558e3,bf04f6ba18ca2ad3856d5cd637fec2e1,0,0,0,0
-76.99468447,38.83371801,193202000,28693982,21024467,2021/02/25 04:00:05+00,0,0,0.28,,,2021/02/24 05:00:00+00,1970/01/01 00:00:00+00,146651,3835 8TH STREET SE,38.833978,-76.994973,400436.463,129576.295,Ward 8,{7F34CEFD-CB43-4A67-8767-2B466634FC23},3835 8TH STREET SE,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.833709,-76.994685,400421.22,129562.9,28333d9190b2c5332b631fafd230b82c,df5dcd81623bb293968513a3d53618da,0,0,0,0
-77.04166506,38.91328867,193202001,28696545,21025435,2021/02/27 05:58:28+00,0,0,18.23,,,2021/02/26 05:00:00+00,1970/01/01 00:00:00+00,241187,1726 18TH STREET NW,38.913365,-77.041873,396368.44,138389.749,Ward 2,{6967D78C-7787-4B21-827F-C200BB67E8FD},1726 18TH STREET NW,200,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.913282,-77.041873,396368.46,138380.55,e68f24ce8d1ebf8e49c5a5da9f2a161e,9ed4218b0da078d14cc0753df8523a09,0,0,0,0
-76.9522768,38.89355902,193202002,28696751,21025506,2021/02/27 20:27:33+00,0,0,31.46,,,2021/02/27 05:00:00+00,1970/01/01 00:00:00+00,287129,260 35TH STREET NE,38.893761,-76.952458,404124.334,136213.803,Ward 7,{1511B640-D1E3-43F9-86B6-686BE808EC13},260 35TH STREET NE,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.893725,-76.952561,404136.57,136229.7,de57460858fe6da1519df1547c0f0186,de57460858fe6da1519df1547c0f0186,0,0,0,0
-77.01986117,38.90360084,193202003,28694623,21024571,2021/02/25 13:06:15+00,0,0,11.3,,,2021/02/25 05:00:00+00,1970/01/01 00:00:00+00,218682,600 NEW YORK AVENUE NW,38.903149,-77.019904,398273.518,137255.027,Ward 2,{93FF7770-C760-4837-B7E6-D352E529DEAD},600 NEW YORK AVENUE NW,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,2021/02/27 15:43:12+00,38.9035,-77.019806,398254.2,137254.96,0619126f2800945f8ed24e69c68b02de,0619126f2800945f8ed24e69c68b02de,0,0,0,0
-76.98386525,38.85999791,193202004,28695026,21024994,2021/02/26 06:08:34+00,0,0,0.62,,,2021/02/25 05:00:00+00,1970/01/01 00:00:00+00,49928,2226 HUNTER PLACE SE,38.859256,-76.984692,401328.614,132382.483,Ward 8,{C50E8B3B-2B66-4CF7-9FAC-7E88C92AA8E3},2226 HUNTER PLACE SE,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.859987,-76.983857,401348.14,132365.09,de08e704c280c55bf85ed788c1a2a98b,31cf9ee58ce46dbf61fbfcaf4c3bea24,0,0,0,0
-76.98134499,38.89978148,193202005,28696563,21025460,2021/02/27 10:45:55+00,0,0,18.95,,,2021/02/27 05:00:00+00,1970/01/01 00:00:00+00,297813,1600 BENNING ROAD NE,38.900112,-76.979888,401744.583,136917.847,Ward 5,{5881A4DF-E03B-4C49-BD33-7B30538375EC},1600 BENNING ROAD NE,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.899611,-76.981409,401748.45,136934.56,786ea8807493e4b3ff6a1a57d4399e45,77eed94c0d8e2efe3d5d5a742ec38f8d,0,0,0,0
-76.94246814,38.89289152,193202006,28694005,21024470,2021/02/25 04:32:43+00,0,0,10.71,,,2021/02/24 05:00:00+00,1970/01/01 00:00:00+00,25469,4208 BENNING ROAD NE,38.892974,-76.942037,405028.449,136126.96,Ward 7,{FD77A1FA-D2FF-4784-AA14-0BA84C181098},4208 BENNING ROAD NE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.892797,-76.94252,405015.02,136133.05,69ea34c82a1dd06b0cb06a3afc9a31cf,90a8a70052a458cc1801021bb340e740,0,0,0,0
-76.96997461,38.85582031,193202007,28695548,21025017,2021/02/26 07:33:22+00,0,0,4.74,,,2021/02/26 05:00:00+00,1970/01/01 00:00:00+00,47856,2400 ALABAMA AVENUE SE,38.851422,-76.971816,402446.455,131513.12,Ward 8,{A102DF9F-2BE4-4304-87FA-F4D401F2545A},2400 ALABAMA AVENUE SE,200,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.855813,-76.970027,402437.02,131531.3,8e94d8c7ee15c1c8f1aa939e150e8a3a,8e94d8c7ee15c1c8f1aa939e150e8a3a,0,0,0,0
-76.93230133,38.88010045,193202008,28697619,21025931,2021/02/28 10:22:49+00,0,0,4.31,,,2021/02/28 05:00:00+00,1970/01/01 00:00:00+00,278547,4950 BENNING ROAD SE,38.880087,-76.932296,405874.541,134696.971,Ward 7,{6036E4F3-E9B0-4676-B357-C8A24F156BEF},4950 BENNING ROAD SE,200,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.880078,-76.932345,405897.82,134706.5,a144e15ac4e43777c854aa82c47e0900,a144e15ac4e43777c854aa82c47e0900,0,0,0,0
-76.95499313,38.88978751,193202009,28697634,21025934,2021/02/28 12:24:39+00,0,0,24.06,,,2021/02/28 05:00:00+00,1970/01/01 00:00:00+00,78861,750 KENILWORTH AVENUE NE,38.900641,-76.946208,404666.077,136977.804,Ward 7,{87FAE99C-09D3-4045-BC01-F087CCB2B503},750 KENILWORTH AVENUE NE,200,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.889563,-76.954991,404642.31,137001.22,d58b10dbad703de3820c81485f362360,89ab54cb498a352bfbaef39506282d2b,0,0,0,0
-76.99463279,38.8292108,193202010,28697691,21026009,2021/02/28 19:49:27+00,0,0,14.76,,,2021/02/28 05:00:00+00,1970/01/01 00:00:00+00,155871,730 CHESAPEAKE STREET SE,38.829651,-76.995646,400378.038,129096.036,Ward 8,{127FC514-C132-44D4-A4C8-974BDB0BC3AA},730 CHESAPEAKE STREET SE,200,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Not Available,0,East,,1970/01/01 00:00:00+00,38.829336,-76.994631,400378.03,129073.74,3f194c751e49826242f9901bc809f543,d250fd47975bf3b4317000d9ff2e57f5,0,0,0,0
