Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
2018-04-14,83.9,63.3,73.9,0.0,82.7,0.0,0.0,0.0,18.6,189.71,34.0,9.9,44.8,50.16,Partially cloudy
2018-04-15,69.2,47.7,56.6,40.4,0.0,0.07,0.0,0.0,21.1,92.21,32.2,8.5,81.0,80.31,"Rain, Overcast"
2018-04-16,61.9,47.8,53.8,42.0,0.0,1.45,0.0,0.0,20.3,236.04,39.1,8.2,98.8,71.34,"Rain, Overcast"
2018-04-17,47.8,40.8,44.3,33.0,0.0,0.0,0.0,0.0,16.8,287.67,29.8,9.9,96.9,44.21,Overcast
2018-04-18,62.1,35.8,49.1,30.4,0.0,0.0,0.0,0.0,13.1,224.17,0.0,9.9,18.0,46.56,Clear
2018-04-19,55.8,44.7,51.2,39.2,0.0,0.03,0.0,0.0,29.3,245.08,42.0,9.9,74.7,56.37,"Rain, Partially cloudy"
2018-04-20,60.0,38.8,49.4,32.6,0.0,0.0,0.0,0.0,18.3,318.08,27.7,9.9,1.2,37.25,Clear
2018-04-21,61.0,41.2,51.8,38.8,0.0,0.0,0.0,0.0,11.1,128.29,0.0,9.9,60.6,41.84,Partially cloudy
2018-04-22,66.5,48.2,56.6,46.0,0.0,0.0,0.0,0.0,13.5,129.33,20.8,9.9,84.6,54.17,Overcast
2018-04-23,69.2,50.4,58.9,0.0,0.0,0.0,0.0,0.0,17.2,123.17,21.9,9.9,90.1,48.85,Overcast
2018-04-24,62.9,54.8,57.6,0.0,0.0,0.31,0.0,0.0,19.2,100.08,31.8,9.1,97.1,63.89,"Rain, Overcast"
2018-04-25,65.8,55.0,60.3,0.0,0.0,0.39,0.0,0.0,13.3,161.13,0.0,6.7,99.1,85.83,"Rain, Overcast"
2018-04-26,71.7,50.0,61.5,48.6,0.0,0.0,0.0,0.0,16.6,250.92,23.7,9.9,51.4,47.37,Partially cloudy
2018-04-27,62.1,53.8,58.1,0.0,0.0,0.59,0.0,0.0,12.3,100.92,0.0,8.2,88.5,76.42,"Rain, Overcast"
2018-04-28,75.9,50.5,62.3,0.0,0.0,0.0,0.0,0.0,24.7,166.92,35.0,9.2,58.9,65.18,Partially cloudy
2018-04-29,55.9,46.0,51.1,39.3,0.0,0.0,0.0,0.0,24.7,317.58,33.1,9.9,61.9,45.43,Partially cloudy
2018-04-30,72.9,42.0,57.7,38.7,0.0,0.0,0.0,0.0,19.4,297.46,32.9,9.9,16.6,32.18,Clear
2018-05-01,82.0,49.2,66.2,47.8,79.7,0.0,0.0,0.0,10.5,230.67,19.7,9.9,1.2,36.29,Clear
2018-05-02,89.8,55.7,72.6,0.0,85.8,0.0,0.0,0.0,15.4,194.0,26.1,9.9,37.0,41.65,Partially cloudy
2018-05-03,90.0,64.7,76.9,0.0,88.8,0.0,0.0,0.0,15.2,193.54,24.1,9.9,46.7,48.13,Partially cloudy
2018-05-04,89.9,69.0,77.6,0.0,89.1,0.0,0.0,0.0,17.6,191.63,27.7,9.9,78.9,56.91,Overcast
2018-05-05,78.2,62.9,70.0,0.0,0.0,0.0,0.0,0.0,15.7,140.0,27.0,9.9,91.7,45.34,Overcast
2018-05-06,70.7,59.0,64.2,0.0,0.0,0.0,0.0,0.0,14.2,222.83,0.0,9.9,95.8,68.78,Overcast
2018-05-07,75.6,57.5,66.6,0.0,0.0,0.0,0.0,0.0,12.9,135.71,0.0,9.9,53.5,60.7,Partially cloudy
2018-05-08,76.7,57.3,67.2,0.0,0.0,0.0,0.0,0.0,11.0,87.21,0.0,9.9,33.9,55.83,Partially cloudy
2018-05-09,78.7,56.0,67.2,0.0,0.0,0.0,0.0,0.0,11.1,87.92,0.0,9.9,12.3,54.74,Clear
2018-05-10,83.1,60.3,70.1,0.0,83.6,0.0,0.0,0.0,12.6,192.58,23.0,9.9,60.9,65.79,Partially cloudy
2018-05-11,83.8,61.3,73.4,0.0,82.8,0.0,0.0,0.0,14.7,161.63,19.9,9.9,36.9,58.24,Partially cloudy
2018-05-12,88.2,66.3,75.7,0.0,90.4,0.13,0.0,0.0,21.3,111.63,32.7,9.8,71.7,64.37,"Rain, Partially cloudy"
2018-05-13,70.8,62.8,66.1,0.0,0.0,0.52,0.0,0.0,14.9,73.17,0.0,9.5,93.6,86.08,"Rain, Overcast"
2018-05-14,79.7,61.9,67.7,0.0,0.0,1.44,0.0,0.0,21.0,129.63,35.7,7.7,93.0,83.84,"Rain, Overcast"
2018-05-15,89.0,65.7,75.8,0.0,94.4,0.42,0.0,0.0,29.9,196.33,41.4,9.5,83.2,72.99,"Rain, Overcast"
2018-05-16,74.3,66.7,70.2,0.0,0.0,0.63,0.0,0.0,10.8,99.17,0.0,9.3,97.5,87.12,"Rain, Overcast"
2018-05-17,68.9,66.6,67.2,0.0,0.0,1.16,0.0,0.0,11.7,43.92,0.0,5.5,98.8,90.89,"Rain, Overcast"
2018-05-18,67.9,57.6,64.8,0.0,0.0,0.97,0.0,0.0,17.2,57.5,26.4,6.7,99.9,89.47,"Rain, Overcast"
2018-05-19,71.8,56.9,63.1,0.0,0.0,0.71,0.0,0.0,13.6,87.88,19.7,7.6,99.8,89.08,"Rain, Overcast"
2018-05-20,88.7,69.3,77.1,0.0,89.7,0.01,0.0,0.0,13.6,203.92,19.7,9.9,83.4,72.19,"Rain, Overcast"
2018-05-21,80.7,67.9,73.8,0.0,81.8,0.0,0.0,0.0,14.1,73.38,0.0,9.9,80.7,64.76,Overcast
2018-05-22,77.3,65.7,69.2,0.0,0.0,1.2,0.0,0.0,17.0,149.42,25.3,9.7,93.3,80.8,"Rain, Overcast"
2018-05-23,82.7,67.8,74.8,0.0,82.7,0.0,0.0,0.0,20.4,289.92,30.1,9.7,70.0,66.57,Partially cloudy
2018-05-24,85.6,63.7,73.9,0.0,82.7,0.0,0.0,0.0,10.2,156.33,0.0,9.9,8.2,53.7,Clear
2018-05-25,84.8,62.5,74.8,0.0,86.9,0.0,0.0,0.0,16.8,178.08,19.7,9.9,39.2,67.49,Partially cloudy
2018-05-26,86.2,71.7,78.3,0.0,90.4,0.03,0.0,0.0,13.4,189.38,0.0,9.9,65.1,72.19,"Rain, Partially cloudy"
2018-05-27,84.1,72.9,76.9,0.0,90.2,0.01,0.0,0.0,12.1,166.13,0.0,9.9,91.4,80.47,"Rain, Overcast"
2018-05-28,70.8,63.9,67.4,0.0,0.0,0.02,0.0,0.0,13.2,83.71,0.0,8.2,99.7,86.67,"Rain, Overcast"
2018-05-29,82.1,68.9,74.5,0.0,85.6,0.0,0.0,0.0,9.4,120.0,0.0,7.0,89.8,82.03,Overcast
2018-05-30,79.9,70.8,74.8,0.0,0.0,0.0,0.0,0.0,14.5,113.58,0.0,9.0,93.5,81.82,Overcast
2018-05-31,84.7,69.9,74.9,0.0,91.2,1.68,0.0,0.0,11.2,144.17,21.7,6.6,95.2,84.49,"Rain, Overcast"
2018-06-01,88.8,71.6,79.3,0.0,92.6,0.0,0.0,0.0,12.1,176.21,0.0,9.8,76.6,72.36,Overcast
2018-06-02,84.5,73.6,76.8,0.0,89.0,0.09,0.0,0.0,13.6,213.08,17.2,9.8,88.3,78.93,"Rain, Overcast"
2018-06-03,74.6,57.6,65.9,0.0,0.0,1.66,0.0,0.0,21.7,42.83,31.8,7.7,98.0,87.66,"Rain, Overcast"
2018-06-04,79.9,56.7,66.5,0.0,0.0,0.0,0.0,0.0,14.7,285.29,21.9,9.9,81.0,69.16,Overcast
2018-06-05,82.8,60.4,72.1,0.0,81.8,0.0,0.0,0.0,18.7,247.83,28.2,9.9,50.4,52.93,Partially cloudy
2018-06-06,76.6,63.0,69.4,0.0,0.0,0.0,0.0,0.0,15.6,278.71,0.0,9.9,76.5,58.88,Overcast
2018-06-07,78.1,62.5,70.1,0.0,0.0,0.0,0.0,0.0,9.5,222.63,0.0,9.9,71.5,64.12,Partially cloudy
2018-06-08,83.1,64.4,73.7,0.0,85.2,0.17,0.0,0.0,10.4,172.04,23.0,9.6,68.0,72.63,"Rain, Partially cloudy"
2018-06-09,83.7,69.8,75.4,0.0,87.0,1.34,0.0,0.0,13.6,120.92,30.0,9.2,75.9,79.47,"Rain, Overcast"
2018-06-10,80.7,66.7,73.4,0.0,83.8,0.0,0.0,0.0,16.1,111.58,0.0,9.4,89.7,81.37,Overcast
2018-06-11,65.8,60.8,63.6,0.0,0.0,0.41,0.0,0.0,14.3,46.08,0.0,8.8,99.6,83.35,"Rain, Overcast"
2018-06-12,77.8,57.4,67.6,0.0,0.0,0.0,0.0,0.0,11.7,131.54,0.0,9.9,68.4,70.21,Partially cloudy
2018-06-13,83.8,67.7,75.3,0.0,88.8,0.0,0.0,0.0,14.4,197.0,21.9,9.7,87.9,77.14,Overcast
2018-06-14,85.8,74.8,80.1,0.0,83.3,0.0,0.0,0.0,18.3,288.0,26.9,9.9,59.4,45.97,Partially cloudy
2018-06-15,83.8,67.6,76.5,0.0,81.9,0.0,0.0,0.0,17.2,289.46,25.3,9.9,41.3,43.08,Partially cloudy
2018-06-16,87.8,64.1,76.1,0.0,86.1,0.0,0.0,0.0,10.0,166.08,18.3,9.9,40.2,55.29,Partially cloudy
2018-06-17,88.8,73.4,80.6,0.0,92.0,0.0,0.0,0.0,8.1,125.21,0.0,9.9,81.9,62.16,Overcast
2018-06-18,89.8,74.0,82.5,0.0,99.1,0.0,0.0,0.0,15.0,161.91,0.0,9.9,78.2,69.59,Overcast
2018-06-19,92.8,77.9,82.7,0.0,100.9,0.81,0.0,0.0,16.6,224.17,27.7,9.4,72.8,70.95,"Rain, Partially cloudy"
2018-06-20,84.0,73.6,78.2,0.0,85.7,0.36,0.0,0.0,10.6,153.29,0.0,9.8,83.3,62.87,"Rain, Overcast"
2018-06-21,84.5,72.7,78.0,0.0,88.5,0.0,0.0,0.0,11.0,131.38,0.0,9.9,91.8,75.11,Overcast
2018-06-22,77.7,67.8,71.4,0.0,0.0,0.41,0.0,0.0,13.4,76.38,24.0,8.5,98.8,81.71,"Rain, Overcast"
2018-06-23,80.2,66.7,72.8,0.0,83.2,0.15,0.0,0.0,10.0,100.88,0.0,7.6,89.0,85.97,"Rain, Overcast"
2018-06-24,89.8,70.6,78.3,0.0,92.4,1.86,0.0,0.0,11.2,160.67,17.2,9.6,75.0,76.1,"Rain, Partially cloudy"
2018-06-25,83.8,70.8,77.0,0.0,84.4,1.19,0.0,0.0,15.7,230.58,0.0,9.8,72.0,64.08,"Rain, Partially cloudy"
2018-06-26,82.5,65.3,73.8,0.0,82.8,0.0,0.0,0.0,13.7,99.88,0.0,9.9,78.1,58.24,Overcast
2018-06-27,81.0,70.6,75.5,0.0,85.1,0.04,0.0,0.0,14.5,172.88,19.7,9.9,93.1,75.47,"Rain, Overcast"
2018-06-28,88.0,74.9,81.2,0.0,90.4,0.0,0.0,0.0,13.2,263.08,21.9,9.9,67.1,68.16,Partially cloudy
2018-06-29,91.6,72.7,82.3,0.0,94.6,0.0,0.0,0.0,10.1,212.42,0.0,9.9,49.2,58.5,Partially cloudy
2018-06-30,91.1,72.5,82.2,0.0,93.8,0.0,0.0,0.0,12.0,163.63,0.0,9.8,52.8,65.98,Partially cloudy
2018-07-01,92.9,74.3,83.5,0.0,99.8,0.0,0.0,0.0,12.4,178.75,0.0,9.9,40.9,68.71,Partially cloudy
2018-07-02,95.0,77.6,86.5,0.0,107.8,0.0,0.0,0.0,12.4,171.17,0.0,9.2,21.9,70.38,Clear
2018-07-03,96.0,81.4,88.1,0.0,109.5,0.0,0.0,0.0,13.9,145.58,20.8,9.8,50.9,66.38,Partially cloudy
2018-07-04,92.5,79.5,85.8,0.0,100.4,0.0,0.0,0.0,11.2,126.13,0.0,9.9,75.2,66.55,Overcast
2018-07-05,91.1,79.5,85.1,0.0,100.5,0.0,0.0,0.0,12.2,170.63,17.2,9.9,80.9,69.8,Overcast
2018-07-06,87.1,79.8,83.0,0.0,94.4,0.0,0.0,0.0,12.3,228.96,18.3,9.9,77.4,69.59,Overcast
2018-07-07,81.7,68.8,75.3,0.0,81.7,0.0,0.0,0.0,18.0,51.83,30.7,9.9,56.2,46.75,Partially cloudy
2018-07-08,84.5,63.2,74.5,0.0,82.3,0.0,0.0,0.0,12.5,108.46,18.3,9.9,6.1,49.27,Clear
2018-07-09,87.1,64.0,77.0,0.0,85.6,0.0,0.0,0.0,12.3,166.63,17.2,9.9,9.1,48.72,Clear
2018-07-10,94.9,70.6,84.0,0.0,96.8,0.0,0.0,0.0,13.5,251.38,19.7,9.9,26.7,48.67,Partially cloudy
2018-07-11,92.7,77.9,85.3,0.0,92.4,0.0,0.0,0.0,14.5,204.71,17.2,9.9,70.7,46.39,Partially cloudy
2018-07-12,90.4,72.5,80.7,0.0,88.6,0.0,0.0,0.0,11.6,51.33,0.0,9.9,41.3,47.75,Partially cloudy
2018-07-13,87.8,71.0,79.0,0.0,87.0,0.0,0.0,0.0,10.4,107.08,0.0,9.9,49.3,58.95,Partially cloudy
2018-07-14,90.9,70.1,80.3,0.0,89.1,0.0,0.0,0.0,12.7,189.17,0.0,9.9,11.0,50.32,Clear
2018-07-15,87.6,73.5,80.2,0.0,92.7,0.0,0.0,0.0,11.1,201.58,0.0,9.9,70.9,60.86,Partially cloudy
2018-07-16,96.1,75.2,83.5,0.0,103.1,0.0,0.0,0.0,18.4,132.46,32.2,9.9,53.5,66.58,Partially cloudy
2018-07-17,89.2,74.1,81.7,0.0,98.2,1.46,0.0,0.0,18.9,194.42,40.6,9.7,75.8,74.33,"Rain, Overcast"
2018-07-18,87.8,70.0,79.4,0.0,86.0,0.0,0.0,0.0,14.7,322.5,19.7,9.9,46.4,51.71,Partially cloudy
2018-07-19,87.0,70.5,78.8,0.0,85.1,0.0,0.0,0.0,13.1,154.08,0.0,9.9,58.4,49.22,Partially cloudy
2018-07-20,84.7,70.9,78.0,0.0,84.7,0.0,0.0,0.0,12.2,129.58,17.2,9.9,79.3,58.54,Overcast
2018-07-21,75.4,69.0,71.8,0.0,0.0,2.8,0.0,0.0,21.8,72.38,31.0,6.4,97.8,82.84,"Rain, Overcast"
2018-07-22,82.0,64.7,72.2,0.0,86.8,1.19,0.0,0.0,14.6,149.08,24.2,9.9,87.8,82.84,"Rain, Overcast"
2018-07-23,83.8,74.8,79.3,0.0,89.4,0.31,0.0,0.0,19.0,131.58,27.3,9.6,91.4,79.97,"Rain, Overcast"
2018-07-24,82.6,74.8,77.7,0.0,88.4,0.33,0.0,0.0,13.5,141.92,22.8,9.3,93.5,84.27,"Rain, Overcast"
2018-07-25,85.5,74.1,77.3,0.0,92.3,0.65,0.0,0.0,13.0,166.46,0.0,9.6,96.3,82.91,"Rain, Overcast"
2018-07-26,88.1,73.0,79.8,0.0,92.2,0.0,0.0,0.0,12.1,216.71,0.0,9.9,71.2,72.7,Partially cloudy
2018-07-27,89.9,75.4,79.6,0.0,97.0,0.0,0.0,0.0,13.9,148.92,34.4,9.8,67.8,74.6,Partially cloudy
2018-07-28,87.0,71.7,79.7,0.0,88.2,0.0,0.0,0.0,12.2,272.17,19.7,9.9,59.4,61.74,Partially cloudy
2018-07-29,84.7,69.7,77.7,0.0,85.3,0.0,0.0,0.0,9.7,162.21,0.0,9.9,61.9,59.53,Partially cloudy
2018-07-30,77.8,71.7,74.3,0.0,0.0,0.39,0.0,0.0,15.3,76.63,23.0,9.4,89.5,76.54,"Rain, Overcast"
2018-07-31,83.7,71.0,76.5,0.0,88.7,0.03,0.0,0.0,8.8,101.92,19.7,9.5,93.8,80.52,"Rain, Overcast"
2018-08-01,87.9,73.8,80.9,0.0,94.6,0.26,0.0,0.0,18.9,198.0,26.4,9.8,72.2,75.69,"Rain, Partially cloudy"
2018-08-02,84.6,74.8,77.7,0.0,91.4,0.6,0.0,0.0,10.2,187.0,0.0,9.1,89.7,82.6,"Rain, Overcast"
2018-08-03,83.3,73.0,77.2,0.0,88.1,0.28,0.0,0.0,15.6,182.88,23.0,9.3,90.0,83.01,"Rain, Overcast"
2018-08-04,88.9,73.0,79.8,0.0,91.7,0.1,0.0,0.0,11.0,219.5,0.0,9.6,65.3,73.68,"Rain, Partially cloudy"
2018-08-05,90.1,73.6,81.0,0.0,97.0,0.0,0.0,0.0,10.8,167.83,28.9,9.5,47.8,74.49,Partially cloudy
2018-08-06,90.0,74.4,81.1,0.0,98.1,0.18,0.0,0.0,11.7,164.29,0.0,9.7,53.3,74.43,"Rain, Partially cloudy"
2018-08-07,89.2,74.6,80.8,0.0,99.1,0.11,0.0,0.0,10.0,162.71,0.0,9.8,66.4,77.23,"Rain, Partially cloudy"
2018-08-08,93.3,74.4,83.2,0.0,99.7,0.0,0.0,0.0,11.0,173.0,0.0,9.7,58.8,70.34,Partially cloudy
2018-08-09,91.7,74.8,83.3,0.0,95.1,0.0,0.0,0.0,13.3,309.25,17.6,9.9,63.7,61.07,Partially cloudy
2018-08-10,91.6,75.4,83.3,0.0,94.5,0.0,0.0,0.0,11.0,227.33,0.0,9.8,55.4,61.11,Partially cloudy
2018-08-11,89.8,77.7,81.8,0.0,95.3,0.01,0.0,0.0,13.0,172.63,0.0,9.9,81.7,70.17,"Rain, Overcast"
2018-08-12,85.7,74.0,77.8,0.0,90.5,0.33,0.0,0.0,10.9,121.46,0.0,9.5,86.0,78.59,"Rain, Overcast"
2018-08-13,85.8,73.6,77.5,0.0,89.9,0.01,0.0,0.0,15.8,243.63,40.5,9.6,78.4,75.48,"Rain, Overcast"
2018-08-14,85.9,69.6,77.4,0.0,86.4,0.0,0.0,0.0,15.5,276.96,20.8,9.9,62.7,63.63,Partially cloudy
2018-08-15,90.8,72.6,81.7,0.0,91.8,0.0,0.0,0.0,13.3,275.25,20.8,9.9,52.1,60.09,Partially cloudy
2018-08-16,89.9,72.3,81.6,0.0,97.0,0.0,0.0,0.0,12.5,194.08,0.0,9.9,77.7,70.85,Overcast
2018-08-17,92.8,77.5,83.4,0.0,102.9,0.0,0.0,0.0,13.9,194.13,23.0,9.8,74.9,71.81,Partially cloudy
2018-08-18,89.0,76.4,82.0,0.0,94.3,0.0,0.0,0.0,12.4,251.63,24.2,9.9,80.6,66.31,Overcast
2018-08-19,85.7,71.8,78.2,0.0,87.1,0.0,0.0,0.0,15.7,236.92,0.0,9.9,72.8,69.03,Partially cloudy
2018-08-20,80.7,71.6,75.6,0.0,83.8,0.0,0.0,0.0,12.0,60.67,0.0,9.9,95.2,77.04,Overcast
2018-08-21,81.9,74.7,77.0,0.0,88.4,2.6,0.0,0.0,17.7,124.5,40.3,8.7,93.4,83.84,"Rain, Overcast"
2018-08-22,84.6,71.7,78.1,0.0,85.6,0.09,0.0,0.0,10.6,265.17,24.2,9.8,58.6,70.67,"Rain, Partially cloudy"
2018-08-23,79.9,65.7,72.9,0.0,0.0,0.0,0.0,0.0,16.9,311.46,21.9,9.9,20.9,53.88,Clear
2018-08-24,82.8,64.3,73.9,0.0,81.9,0.0,0.0,0.0,10.6,163.21,0.0,9.9,20.2,58.67,Clear
2018-08-25,81.9,66.0,74.0,0.0,82.6,0.0,0.0,0.0,11.1,136.33,0.0,9.9,70.7,62.58,Partially cloudy
2018-08-26,86.0,67.4,77.1,0.0,90.4,0.0,0.0,0.0,14.4,165.96,0.0,9.9,49.9,69.04,Partially cloudy
2018-08-27,91.0,74.3,82.3,0.0,101.6,0.0,0.0,0.0,9.8,166.71,0.0,9.7,69.5,75.2,Partially cloudy
2018-08-28,92.9,77.5,84.3,0.0,103.0,0.0,0.0,0.0,11.2,176.58,0.0,8.1,44.8,75.13,Partially cloudy
2018-08-29,93.6,78.6,85.3,0.0,104.2,0.0,0.0,0.0,13.4,178.63,0.0,9.1,53.2,73.58,Partially cloudy
2018-08-30,91.8,78.4,85.0,0.0,95.2,0.0,0.0,0.0,11.3,194.17,0.0,9.9,58.4,61.76,Partially cloudy
2018-08-31,88.8,75.8,82.8,0.0,95.6,0.21,0.0,0.0,15.1,111.13,18.3,9.7,79.6,71.15,"Rain, Overcast"
2018-09-01,86.8,74.7,78.9,0.0,94.3,0.99,0.0,0.0,14.7,71.83,33.3,9.4,89.7,81.63,"Rain, Overcast"
2018-09-02,88.9,73.8,80.4,0.0,96.9,0.0,0.0,0.0,6.9,177.71,0.0,9.9,71.2,76.54,Partially cloudy
2018-09-03,91.9,77.7,84.3,0.0,103.9,0.0,0.0,0.0,12.1,177.71,0.0,9.9,46.0,75.03,Partially cloudy
2018-09-04,93.6,78.5,84.3,0.0,102.9,0.0,0.0,0.0,16.4,130.79,0.0,9.9,55.1,73.86,Partially cloudy
2018-09-05,91.9,77.5,84.5,0.0,102.7,0.0,0.0,0.0,9.8,129.63,0.0,9.9,30.5,72.36,Partially cloudy
2018-09-06,92.8,77.7,85.0,0.0,99.2,0.0,0.0,0.0,12.3,187.33,0.0,9.9,24.9,68.94,Clear
2018-09-07,89.6,73.1,80.0,0.0,96.1,2.5,0.0,0.0,12.4,116.29,29.8,8.8,64.5,73.53,"Rain, Partially cloudy"
2018-09-08,75.6,64.9,71.1,0.0,0.0,0.24,0.0,0.0,19.7,137.29,27.7,9.1,93.8,86.67,"Rain, Overcast"
2018-09-09,66.6,61.9,64.4,0.0,0.0,1.44,0.0,0.0,20.9,42.96,29.9,7.1,95.6,87.67,"Rain, Overcast"
2018-09-10,74.9,64.8,69.6,0.0,0.0,0.03,0.0,0.0,13.6,78.92,21.9,8.6,95.3,87.7,"Rain, Overcast"
2018-09-11,75.7,71.0,73.3,0.0,0.0,0.0,0.0,0.0,9.8,166.42,0.0,6.4,92.1,89.3,Overcast
2018-09-12,84.4,70.9,76.3,0.0,91.0,0.03,0.0,0.0,8.8,99.5,0.0,7.9,89.1,82.17,"Rain, Overcast"
2018-09-13,80.8,73.9,76.2,0.0,85.5,0.0,0.0,0.0,13.9,43.17,0.0,9.8,91.1,85.36,Overcast
2018-09-14,78.0,71.8,74.3,0.0,0.0,0.0,0.0,0.0,18.9,48.96,0.0,9.2,98.9,86.04,Overcast
2018-09-15,81.0,69.9,75.1,0.0,84.1,0.0,0.0,0.0,13.9,56.29,0.0,9.6,96.4,80.18,Overcast
2018-09-16,82.0,69.8,74.5,0.0,85.5,0.0,0.0,0.0,14.5,58.42,0.0,9.3,81.4,78.96,Overcast
2018-09-17,80.1,72.0,76.3,0.0,84.3,0.4,0.0,0.0,12.8,127.88,20.8,9.2,96.0,87.95,"Rain, Overcast"
2018-09-18,82.6,74.9,78.0,0.0,88.4,0.99,0.0,0.0,16.8,239.5,24.2,9.7,85.3,80.54,"Rain, Overcast"
2018-09-19,86.9,72.7,78.6,0.0,89.3,0.0,0.0,0.0,14.7,215.32,20.8,9.9,33.1,68.18,Partially cloudy
2018-09-20,82.7,70.1,75.3,0.0,86.3,0.0,0.0,0.0,12.3,123.55,0.0,9.9,68.4,76.85,Partially cloudy
2018-09-21,78.1,68.0,72.9,0.0,0.0,0.19,0.0,0.0,12.4,176.71,0.0,9.6,88.4,81.25,"Rain, Overcast"
2018-09-22,79.9,65.6,73.6,0.0,0.0,0.01,0.0,0.0,15.3,183.5,21.9,9.9,82.7,71.94,"Rain, Overcast"
2018-09-23,64.9,60.9,63.3,0.0,0.0,0.63,0.0,0.0,12.6,26.33,0.0,7.2,99.6,85.26,"Rain, Overcast"
2018-09-24,67.8,62.9,65.3,0.0,0.0,0.3,0.0,0.0,14.7,49.04,23.0,6.8,100.0,89.29,"Rain, Overcast"
2018-09-25,80.8,66.7,73.4,0.0,84.7,0.17,0.0,0.0,11.0,136.17,0.0,9.0,92.1,86.72,"Rain, Overcast"
2018-09-26,85.9,72.0,77.0,0.0,91.6,0.22,0.0,0.0,19.7,200.08,25.3,8.7,78.6,82.31,"Rain, Overcast"
2018-09-27,73.8,58.8,65.2,0.0,0.0,0.38,0.0,0.0,12.2,95.33,0.0,8.7,97.4,78.01,"Rain, Overcast"
2018-09-28,75.6,59.8,65.9,0.0,0.0,0.64,0.0,0.0,11.2,241.83,0.0,9.0,81.0,75.67,"Rain, Overcast"
2018-09-29,79.8,62.8,70.1,0.0,0.0,0.0,0.0,0.0,13.6,252.42,17.2,9.9,45.8,68.24,Partially cloudy
2018-09-30,75.8,59.9,67.9,0.0,0.0,0.0,0.0,0.0,9.0,116.63,0.0,9.9,50.5,69.73,Partially cloudy
2018-10-01,81.0,63.7,71.1,0.0,83.4,0.0,0.0,0.0,10.9,181.46,0.0,9.9,34.9,78.52,Partially cloudy
2018-10-02,83.7,66.5,73.9,0.0,86.4,0.0,0.0,0.0,13.5,188.54,17.2,9.9,69.9,76.27,Partially cloudy
2018-10-03,85.8,68.8,76.0,0.0,88.1,0.0,0.0,0.0,11.6,162.42,0.0,9.7,60.7,73.5,Partially cloudy
2018-10-04,87.2,68.9,75.7,0.0,91.6,0.0,0.0,0.0,18.3,101.96,0.0,9.2,59.3,77.91,Partially cloudy
2018-10-05,76.5,65.7,70.1,0.0,0.0,0.0,0.0,0.0,15.3,41.67,16.1,9.9,99.0,73.72,Overcast
2018-10-06,74.7,65.7,70.6,0.0,0.0,0.0,0.0,0.0,8.6,91.38,0.0,8.5,99.1,82.57,Overcast
2018-10-07,82.2,70.9,74.9,0.0,87.2,0.0,0.0,0.0,9.4,180.71,0.0,9.0,65.6,85.54,Partially cloudy
2018-10-08,83.0,70.9,76.2,0.0,88.3,0.0,0.0,0.0,11.4,116.33,0.0,8.7,49.9,82.39,Partially cloudy
2018-10-09,82.0,71.7,76.1,0.0,85.5,0.0,0.0,0.0,7.8,97.71,0.0,9.8,79.9,80.58,Overcast
2018-10-10,82.1,72.9,76.8,0.0,86.5,0.0,0.0,0.0,10.3,145.5,0.0,9.8,89.2,81.16,Overcast
2018-10-11,82.1,72.8,76.7,0.0,88.2,1.38,0.0,0.0,20.4,193.5,29.8,8.2,96.9,85.53,"Rain, Overcast"
2018-10-12,71.7,54.7,61.8,0.0,0.0,0.32,0.0,0.0,25.9,331.08,42.9,9.9,41.8,56.16,"Rain, Partially cloudy"
2018-10-13,60.0,49.6,55.5,47.0,0.0,0.02,0.0,0.0,18.9,256.0,24.8,9.9,74.2,59.6,"Rain, Partially cloudy"
2018-10-14,60.0,47.6,54.5,45.1,0.0,0.01,0.0,0.0,8.6,173.0,0.0,9.9,87.0,70.33,"Rain, Overcast"
2018-10-15,73.7,57.7,64.7,0.0,0.0,0.17,0.0,0.0,15.7,204.08,22.0,8.9,93.9,83.93,"Rain, Overcast"
2018-10-16,71.0,55.8,59.8,0.0,0.0,0.0,0.0,0.0,21.8,300.54,28.3,9.9,88.8,56.05,Overcast
2018-10-17,69.0,53.7,60.5,0.0,0.0,0.0,0.0,0.0,17.2,280.83,30.8,9.9,64.5,50.48,Partially cloudy
2018-10-18,58.7,47.9,53.2,44.2,0.0,0.0,0.0,0.0,15.6,315.96,26.4,9.9,33.1,45.71,Partially cloudy
2018-10-19,64.9,43.3,54.3,41.0,0.0,0.0,0.0,0.0,14.9,156.67,24.2,9.9,36.4,64.35,Partially cloudy
2018-10-20,67.8,55.8,60.1,0.0,0.0,0.09,0.0,0.0,14.7,240.54,33.5,9.9,88.4,73.05,"Rain, Overcast"
2018-10-21,53.8,44.5,50.5,39.9,0.0,0.01,0.0,0.0,23.0,305.08,39.1,9.9,64.1,50.15,"Rain, Partially cloudy"
2018-10-22,56.8,38.2,48.0,33.7,0.0,0.0,0.0,0.0,15.7,203.13,23.0,9.9,32.6,58.62,Partially cloudy
2018-10-23,70.9,44.5,57.0,42.1,0.0,0.0,0.0,0.0,14.6,240.33,23.0,9.9,31.5,57.58,Partially cloudy
2018-10-24,57.5,45.6,51.8,41.0,0.0,0.0,0.0,0.0,20.0,322.79,26.7,9.9,34.1,48.24,Partially cloudy
