Hour,Day,Month,Year,CrashCount,Maximum_Temperature,Temperature,Wind_Chill,Heat_Index,Precipitation,Snow,Snow_Depth,Wind_Speed,Wind_Direction,Wind_Gust,Visibility,Cloud_Cover,Relative_Humidity
5,19,8,2019,5,96.9,85.6,0.0,103.6,0.0,0.0,0.0,10.2,183.08,0.0,9.9,53.5,64.89
5,19,9,2016,4,78.7,75.2,0.0,0.0,0.54,0.0,0.0,12.7,129.96,18.3,9.1,91.6,91.43
5,19,9,2017,4,82.8,75.1,0.0,85.3,0.0,0.0,0.0,15.8,275.88,24.2,9.9,62.9,76.23
5,19,9,2018,3,86.90000000000002,78.6,0.0,89.3,0.0,0.0,0.0,14.699999999999998,215.32000000000002,20.8,9.9,33.1,68.18
5,19,10,2015,3,55.1,46.0,32.4,0.0,0.0,0.0,0.0,10.800000000000002,230.71,0.0,9.9,11.300000000000002,60.63
5,19,10,2016,2,86.9,74.2,0.0,88.7,0.0,0.0,0.0,9.9,174.71,0.0,9.9,43.1,76.76
5,19,10,2017,4,71.1,59.4,46.0,0.0,0.0,0.0,0.0,10.0,205.29,0.0,9.9,33.7,71.07
5,19,10,2018,3,64.9,54.29999999999999,41.0,0.0,0.0,0.0,0.0,14.9,156.67,24.2,9.9,36.4,64.35
5,19,10,2019,3,64.9,54.6,39.7,0.0,0.0,0.0,0.0,10.1,168.5,0.0,9.9,47.0,62.5
5,19,11,2016,4,46.0,41.4,26.5,0.0,0.57,0.0,0.0,29.5,289.42,47.6,9.9,63.0,43.71
5,19,11,2017,7,52.0,44.800000000000004,32.6,0.0,0.0,0.0,0.0,17.8,265.42,23.199999999999996,9.9,35.9,42.62
5,19,11,2018,2,54.9,49.4,38.4,0.0,0.0,0.0,0.0,26.7,289.58,36.9,9.8,74.4,65.38
5,19,12,2015,6,46.199999999999996,38.9,25.3,0.0,0.0,0.0,0.0,8.799999999999999,254.46,0.0,9.9,37.1,47.02
5,19,12,2017,2,54.6,48.7,34.2,0.0,0.0,0.0,0.0,15.0,284.25,24.2,9.9,70.8,48.5
5,19,12,2018,2,50.4,41.1,29.6,0.0,0.31,0.0,0.0,13.1,63.13,23.0,7.6,74.0,82.14
5,19,12,2019,1,41.9,32.2,17.8,0.0,0.0,0.0,0.0,9.5,99.54,0.0,9.9,29.8,57.88
5,20,1,2015,52,48.59999999999995,38.5,27.200000000000024,0.0,0.0,0.0,0.0,6.800000000000006,147.79,0.0,9.89999999999999,73.59999999999994,66.0
5,20,1,2016,1,29.8,24.5,6.4,0.0,0.03,0.74,0.74,14.5,265.5,27.3,8.5,66.2,54.3
5,20,1,2017,2,48.5,44.2,35.5,0.0,0.01,0.0,0.0,9.0,116.96,0.0,9.4,88.7,89.44
5,20,1,2018,4,61.9,41.5,21.4,0.0,0.0,0.0,0.13,14.5,169.79,17.2,9.9,35.5,55.63
5,20,1,2019,3,53.5,36.7,2.1,0.0,0.25,0.86,1.13,31.100000000000005,238.0,45.4,8.9,59.70000000000001,64.35
5,20,2,2015,48,20.600000000000016,13.39999999999999,-8.800000000000006,0.0,0.0,0.0,3.3700000000000023,20.399999999999984,272.92,31.799999999999972,9.899999999999991,15.200000000000008,34.380000000000045
5,20,2,2016,1,63.0,49.6,31.6,0.0,0.0,0.0,0.0,17.6,190.38,25.3,9.9,54.6,54.85
5,20,2,2017,1,67.7,55.6,42.0,0.0,0.0,0.0,0.0,16.9,233.33,21.9,9.9,40.3,53.95
5,20,2,2019,1,36.8,33.8,22.0,0.0,0.68,1.39,1.6,10.3,149.29,0.0,5.6,86.9,74.82
5,20,3,2015,60,45.5,38.79999999999999,29.099999999999973,0.0,0.4400000000000004,0.39000000000000035,1.1800000000000004,14.399999999999984,118.0,0.0,6.5,99.5,78.52000000000004
5,20,3,2016,5,42.9,39.8,30.7,0.0,0.0,0.0,0.0,13.3,101.67,0.0,9.9,98.5,71.93
5,20,3,2018,1,42.9,36.4,21.9,0.0,0.88,0.59,0.59,26.6,39.25,34.3,5.9,99.5,84.49
5,20,3,2019,1,55.7,46.5,35.2,0.0,0.0,0.0,0.0,11.1,111.25,17.2,9.9,74.7,47.83
5,20,4,2015,42,79.0,68.59999999999995,0.0,0.0,0.8900000000000003,0.0,0.0,19.899999999999984,172.75,40.29999999999997,8.399999999999997,93.0,74.90999999999997
5,20,4,2016,2,69.9,61.0,46.0,0.0,0.0,0.0,0.0,16.1,125.0,0.0,9.9,41.5,28.07
5,20,4,2018,1,60.0,49.4,32.6,0.0,0.0,0.0,0.0,18.3,318.08,27.7,9.9,1.2,37.25
5,20,4,2019,6,72.89999999999999,68.39999999999999,0.0,0.0,0.0,0.0,0.0,21.099999999999998,177.88,33.300000000000004,9.9,67.3,61.57
5,20,5,2015,47,78.5,68.59999999999995,0.0,0.0,0.0,0.0,0.0,20.200000000000017,303.67,30.900000000000013,9.899999999999991,56.69999999999998,45.07999999999998
5,20,5,2016,2,74.8,64.9,0.0,0.0,0.01,0.0,0.0,10.8,95.46,16.1,9.9,65.3,59.11
5,20,5,2017,6,73.60000000000001,69.7,0.0,0.0,0.0,0.0,0.0,14.299999999999999,107.83,23.0,9.9,89.7,71.52
5,20,5,2018,1,88.7,77.1,0.0,89.7,0.01,0.0,0.0,13.6,203.92,19.7,9.9,83.4,72.19
5,20,5,2019,3,89.59999999999998,80.2,0.0,89.59999999999998,0.0,0.0,0.0,17.6,223.25,32.9,9.9,52.29999999999999,55.93
5,20,6,2015,66,91.60000000000008,81.3000000000001,0.0,102.69999999999989,1.3700000000000008,0.0,0.0,15.600000000000016,178.54000000000028,37.300000000000004,9.10000000000001,89.39999999999992,72.30000000000008
5,20,6,2016,1,89.9,79.5,0.0,89.8,0.0,0.0,0.0,12.2,185.04,24.2,9.9,51.7,49.45
5,20,6,2017,2,87.1,78.5,0.0,86.0,0.0,0.0,0.0,16.9,221.83,27.7,9.9,58.7,67.24
5,20,6,2018,1,84.0,78.2,0.0,85.7,0.36,0.0,0.0,10.6,153.29,0.0,9.8,83.3,62.87
5,20,6,2019,2,91.7,80.9,0.0,95.2,0.08,0.0,0.0,17.6,212.75,24.2,9.8,69.0,73.47
5,20,7,2015,51,94.8000000000001,88.30000000000007,0.0,102.0,0.0,0.0,0.0,12.299999999999997,241.29999999999984,0.0,9.899999999999991,65.80000000000005,61.610000000000014
5,20,7,2016,5,87.6,78.1,0.0,88.0,0.3,0.0,0.0,11.4,140.38,37.7,9.8,58.8,66.74
5,20,7,2017,6,97.0,88.3,0.0,103.60000000000001,0.0,0.0,0.0,10.0,203.5,0.0,9.9,62.1,62.51
5,20,7,2018,5,84.7,78.0,0.0,84.7,0.0,0.0,0.0,12.2,129.58,17.2,9.9,79.3,58.54
5,20,7,2019,4,96.3,89.4,0.0,109.7,0.0,0.0,0.0,14.5,240.13,23.0,9.9,44.9,60.6
5,20,8,2015,54,84.80000000000008,79.40000000000003,0.0,93.0,0.22000000000000014,0.0,0.0,14.799999999999988,188.75,31.099999999999973,9.89999999999999,94.0,82.72999999999996
5,20,8,2016,3,90.7,82.3,0.0,94.0,0.0,0.0,0.0,11.300000000000002,119.75,0.0,9.7,31.7,62.76
5,20,8,2017,6,87.0,78.5,0.0,87.8,0.0,0.0,0.0,10.200000000000001,231.58,0.0,9.9,12.4,61.550000000000004
5,20,8,2019,1,95.8,82.6,0.0,104.4,0.41,0.0,0.0,17.4,177.38,35.4,9.8,59.8,67.42
5,20,9,2015,2,80.6,73.4,0.0,80.7,0.0,0.0,0.0,15.2,193.17,21.9,9.9,79.2,60.33
5,20,9,2016,2,78.8,74.5,0.0,0.0,0.0,0.0,0.0,12.2,36.5,0.0,9.9,92.0,83.42
5,20,9,2017,1,87.1,77.2,0.0,88.1,0.0,0.0,0.0,12.5,306.5,19.7,9.9,47.0,66.27
5,20,9,2018,1,82.7,75.3,0.0,86.3,0.0,0.0,0.0,12.3,123.55,0.0,9.9,68.4,76.85
5,20,9,2019,3,78.1,66.9,0.0,0.0,0.0,0.0,0.0,13.300000000000002,194.08,0.0,9.9,42.2,61.919999999999995
5,20,10,2016,4,82.9,74.4,0.0,86.9,0.02,0.0,0.0,13.4,114.92,0.0,9.9,76.2,78.4
5,20,10,2017,7,75.8,65.10000000000001,0.0,0.0,0.0,0.0,0.0,13.5,252.57999999999998,19.7,9.9,37.9,63.15999999999998
5,20,10,2018,3,67.8,60.1,0.0,0.0,0.09000000000000001,0.0,0.0,14.699999999999998,240.54,33.5,9.9,88.40000000000002,73.05
5,20,10,2019,3,57.70000000000001,56.5,0.0,0.0,1.58,0.0,0.0,17.5,109.38,25.3,6.8,77.3,89.56
5,20,11,2015,4,55.0,46.4,35.1,0.0,0.0,0.0,0.0,11.0,165.38,0.0,9.9,61.9,57.43
5,20,11,2016,1,45.9,39.4,26.7,0.0,0.0,0.0,0.0,24.0,291.88,39.4,9.9,27.8,36.42
5,20,11,2017,3,61.1,50.0,34.0,0.0,0.0,0.0,0.0,18.1,198.08,26.399999999999995,9.9,75.4,57.49
5,20,11,2018,2,54.8,43.4,26.3,0.0,0.0,0.0,0.0,19.8,254.79,27.2,9.9,28.7,54.36
5,20,11,2019,3,52.20000000000001,47.5,34.5,0.0,0.0,0.0,0.0,12.6,219.88,0.0,9.9,59.0,56.919999999999995
5,20,12,2016,1,48.0,37.6,22.8,0.0,0.0,0.0,0.0,8.6,182.83,18.3,9.9,79.2,56.31
5,20,12,2017,2,44.1,38.4,26.1,0.0,0.0,0.0,0.0,8.8,145.58,0.0,9.9,19.1,53.26
5,20,12,2018,3,65.0,60.5,0.0,0.0,0.22,0.0,0.0,19.6,172.96,30.2,9.9,91.8,84.87
5,20,12,2019,4,38.0,32.7,25.8,0.0,0.0,0.0,0.0,6.2,100.63,0.0,9.9,73.0,64.4
5,21,1,2015,43,37.70000000000003,35.59999999999998,28.700000000000024,0.0,0.08000000000000004,0.0,0.0,9.0,74.13000000000007,0.0,6.199999999999995,93.59999999999994,77.84000000000005
5,21,1,2016,9,34.0,28.199999999999996,12.299999999999999,0.0,0.0,0.4600000000000001,1.2,18.3,305.38000000000005,25.0,9.700000000000001,51.800000000000004,58.07999999999999
5,21,1,2017,2,49.9,48.3,44.3,0.0,0.0,0.0,0.0,7.7,160.04,0.0,6.2,88.1,97.71
5,21,1,2018,3,60.4,45.70000000000001,29.3,0.0,0.0,0.0,0.0,11.199999999999998,139.38,0.0,9.9,65.9,67.75
5,21,1,2019,2,23.8,18.7,-4.4,0.0,0.0,0.0,0.39,27.1,311.54,45.2,9.9,17.5,36.77
5,21,2,2015,53,34.900000000000034,22.900000000000002,1.9000000000000015,0.0,0.6400000000000003,1.1199999999999992,3.6500000000000035,17.600000000000016,185.57999999999996,24.200000000000024,6.100000000000002,70.5,63.82000000000005
5,21,2,2016,4,56.0,50.5,41.6,0.0,0.06,0.0,0.0,12.4,175.33,0.0,8.0,74.7,84.48
5,21,2,2017,1,56.8,48.7,36.8,0.0,0.0,0.0,0.0,11.4,125.79,18.3,9.9,63.1,49.68
5,21,2,2018,1,80.0,68.6,0.0,0.0,0.0,0.0,0.0,21.3,198.38,29.8,9.8,61.5,75.8
5,21,3,2015,43,60.19999999999999,47.0,30.400000000000006,0.0,0.0,0.0,0.3399999999999999,11.600000000000009,218.17000000000004,21.899999999999984,8.899999999999995,67.69999999999996,68.77
5,21,3,2017,6,62.699999999999996,53.4,42.5,0.0,0.0,0.0,0.0,11.5,201.75,19.7,9.9,76.5,55.73
5,21,3,2018,1,35.0,33.7,22.4,0.0,0.54,1.98,1.86,17.6,216.04,31.1,5.0,98.0,88.83
5,21,3,2019,1,48.9,46.0,34.5,0.0,1.8,0.0,0.0,23.2,160.08,35.4,5.4,90.0,85.54
5,21,4,2015,54,69.69999999999993,63.599999999999945,0.0,0.0,0.16999999999999996,0.0,0.0,24.90000000000001,269.67,36.900000000000034,9.89999999999999,58.5,43.89000000000002
5,21,4,2016,3,74.1,61.5,45.0,0.0,0.0,0.0,0.0,15.800000000000002,190.42,24.2,9.9,83.1,55.44
5,21,4,2017,3,80.7,69.8,0.0,83.7,0.17,0.0,0.0,11.300000000000002,79.92,0.0,9.1,59.9,85.13
5,21,4,2019,1,68.8,61.6,0.0,0.0,0.0,0.0,0.0,12.7,207.17,0.0,9.9,63.4,51.24
5,21,5,2015,58,63.09999999999994,57.19999999999995,0.0,0.0,0.31,0.0,0.0,11.899999999999988,96.28999999999998,0.0,8.600000000000009,93.0,68.71000000000002
5,21,5,2016,3,63.79999999999999,58.0,0.0,0.0,0.62,0.0,0.0,16.3,128.63,19.7,8.0,98.3,82.6
5,21,5,2017,4,67.8,63.2,0.0,0.0,0.0,0.0,0.0,12.2,112.58,0.0,9.9,96.1,55.65
5,21,5,2018,1,80.7,73.8,0.0,81.8,0.0,0.0,0.0,14.1,73.38,0.0,9.9,80.7,64.76
5,21,6,2015,33,93.40000000000005,84.19999999999997,0.0,101.0,0.050000000000000024,0.0,0.0,14.800000000000008,254.54,24.100000000000012,9.800000000000006,83.19999999999997,66.90000000000003
5,21,6,2016,1,89.0,78.0,0.0,92.0,0.98,0.0,0.0,19.6,204.92,28.9,9.6,81.7,69.79
5,21,6,2017,1,88.9,79.8,0.0,88.1,0.0,0.0,0.0,15.2,211.71,23.0,9.9,51.6,65.89
5,21,6,2018,3,84.5,78.0,0.0,88.5,0.0,0.0,0.0,11.0,131.38,0.0,9.9,91.8,75.11
5,21,6,2019,2,83.5,77.4,0.0,82.8,0.0,0.0,0.0,25.8,285.5,40.9,9.9,53.0,57.21
5,21,7,2015,54,90.89999999999999,86.30000000000008,0.0,99.1999999999999,0.0,0.0,0.0,16.0,272.75,30.0,9.89999999999999,81.80000000000008,62.76000000000008
5,21,7,2016,3,88.8,80.3,0.0,91.09999999999998,0.0,0.0,0.0,13.199999999999998,136.58,0.0,9.9,36.5,63.45000000000001
5,21,7,2017,3,96.09999999999998,88.8,0.0,103.8,0.0,0.0,0.0,11.0,250.5,0.0,9.9,55.29999999999999,59.10999999999999
5,21,7,2018,1,75.4,71.8,0.0,0.0,2.8,0.0,0.0,21.8,72.38,31.0,6.4,97.8,82.84
5,21,7,2019,2,98.0,89.5,0.0,108.4,0.0,0.0,0.0,14.5,252.54,27.4,9.9,51.2,56.33
5,21,8,2015,61,85.8000000000001,77.5,0.0,84.3000000000001,0.0,0.0,0.0,16.899999999999988,294.62999999999977,17.20000000000002,9.899999999999988,66.80000000000008,60.13000000000008
5,21,8,2016,3,88.8,79.4,0.0,98.40000000000002,0.61,0.0,0.0,15.699999999999998,204.83,31.0,9.6,78.3,80.01
5,21,8,2018,1,81.9,77.0,0.0,88.4,2.6,0.0,0.0,17.7,124.5,40.3,8.7,93.4,83.84
5,21,8,2019,5,91.0,80.6,0.0,100.6,0.01,0.0,0.0,15.9,187.63,17.2,9.9,55.8,72.46
5,21,9,2017,4,86.8,77.3,0.0,88.1,0.01,0.0,0.0,9.8,246.67,0.0,9.9,33.6,67.14
5,21,9,2018,4,78.1,72.9,0.0,0.0,0.19,0.0,0.0,12.4,176.71,0.0,9.6,88.4,81.25
5,21,9,2019,4,88.0,73.6,0.0,87.6,0.0,0.0,0.0,8.8,184.63,0.0,9.9,33.9,63.46
5,21,10,2017,5,76.9,63.8,0.0,0.0,0.0,0.0,0.0,6.5,157.79,0.0,9.9,52.3,61.79
5,21,10,2018,3,53.79999999999999,50.5,39.9,0.0,0.01,0.0,0.0,23.0,305.08,39.1,9.9,64.1,50.15
5,21,10,2019,1,69.8,60.2,0.0,0.0,0.0,0.0,0.0,13.9,165.46,18.3,9.9,61.2,74.11
5,21,11,2015,2,48.4,45.7,30.4,0.0,0.0,0.0,0.0,21.2,304.0,32.9,9.9,74.3,55.31
5,21,11,2017,1,57.8,51.0,33.6,0.0,0.01,0.0,0.0,25.1,275.0,34.2,9.9,48.5,59.97
5,21,11,2018,2,41.9,34.3,19.4,0.0,0.0,0.0,0.0,17.6,250.33,20.8,9.9,71.9,41.97
5,21,11,2019,1,55.1,50.5,37.7,0.0,0.22,0.0,0.0,18.9,243.54,25.8,9.5,55.4,66.83
5,21,12,2015,2,61.0,55.6,0.0,0.0,0.13,0.0,0.0,12.1,192.33,23.0,9.5,98.3,87.76
5,21,12,2017,2,56.0,45.1,32.1,0.0,0.0,0.0,0.0,11.4,184.04,0.0,9.9,77.0,63.93
5,21,12,2018,5,52.9,47.7,37.4,0.0,0.02,0.0,0.0,21.4,297.08,33.0,9.9,69.1,57.029999999999994
5,21,12,2019,3,47.20000000000001,35.2,25.0,0.0,0.0,0.0,0.0,9.1,125.21,0.0,8.1,52.4,76.03
5,22,1,2015,59,47.599999999999945,40.5,30.09999999999997,0.0,0.0,0.0,0.0,21.20000000000002,258.5400000000004,27.799999999999972,6.899999999999995,80.0,65.71999999999991
5,22,1,2016,1,28.9,24.7,7.6,0.0,0.38,9.2,9.2,21.5,153.71,30.3,6.2,61.3,71.54
5,22,1,2017,4,51.0,48.8,42.9,0.0,0.14,0.0,0.0,13.4,142.42,17.2,5.4,94.5,97.24
5,22,1,2019,1,31.9,24.3,1.8,0.0,0.0,0.0,0.0,13.2,236.29,17.2,9.9,36.4,43.1
5,22,2,2015,46,48.59999999999996,39.79999999999997,28.0,0.0,0.12999999999999992,0.7199999999999996,4.360000000000005,9.0,190.82999999999996,0.0,7.100000000000001,91.69999999999993,74.48
5,22,2,2016,2,51.9,46.7,34.7,0.0,0.0,0.0,0.0,13.4,92.25,0.0,9.9,88.5,66.5
5,22,2,2017,3,61.20000000000001,52.1,41.6,0.0,0.0,0.0,0.0,10.1,163.88,0.0,9.9,75.9,75.71
5,22,2,2018,4,67.3,54.6,37.3,0.0,0.06,0.0,0.0,20.0,77.71,0.0,9.2,98.1,74.01
5,22,2,2019,3,51.20000000000001,46.9,40.5,0.0,0.02,0.0,0.6999999999999998,9.8,245.71,23.0,9.9,88.90000000000002,52.74
5,22,3,2015,47,55.69999999999998,49.90000000000004,39.599999999999966,0.0,0.0,0.0,0.0,17.0,233.79000000000022,29.900000000000013,9.899999999999991,77.40000000000006,40.29999999999997
5,22,3,2016,1,62.0,49.0,30.6,0.0,0.0,0.0,0.0,16.1,192.96,25.3,9.9,52.2,48.19
5,22,3,2017,3,58.4,46.9,30.8,0.0,0.0,0.0,0.0,24.2,310.58,36.2,9.9,31.600000000000005,32.41
5,22,4,2015,49,72.80000000000007,59.0,0.0,0.0,0.010000000000000005,0.0,0.0,23.6,257.33,36.79999999999997,9.899999999999991,50.90000000000004,49.030000000000015
5,22,4,2016,1,74.0,68.0,0.0,0.0,0.0,0.0,0.0,13.6,201.63,27.7,9.9,89.4,72.75
5,22,4,2017,2,64.9,58.4,0.0,0.0,0.28,0.0,0.0,15.0,138.63,0.0,7.4,78.7,91.33
5,22,4,2018,4,66.5,56.6,46.0,0.0,0.0,0.0,0.0,13.5,129.33,20.8,9.9,84.6,54.17
5,22,4,2019,1,72.9,64.0,0.0,0.0,0.0,0.0,0.0,16.9,296.33,25.1,9.9,61.3,53.02
5,22,5,2015,63,78.60000000000001,65.5,0.0,0.0,0.0,0.0,0.0,20.799999999999976,289.91999999999985,34.40000000000004,9.899999999999988,26.700000000000028,49.920000000000044
5,22,5,2016,2,57.7,55.7,0.0,0.0,0.35,0.0,0.0,13.4,257.38,0.0,6.1,99.9,92.16
5,22,5,2018,2,77.3,69.2,0.0,0.0,1.2,0.0,0.0,17.0,149.42,25.3,9.7,93.3,80.8
5,22,5,2019,4,71.8,65.0,0.0,0.0,0.0,0.0,0.0,10.8,148.21,0.0,9.9,59.4,48.86
5,22,6,2015,75,92.60000000000011,85.80000000000011,0.0,94.5,0.0,0.0,0.0,13.399999999999984,279.9199999999997,19.700000000000028,9.899999999999986,65.80000000000008,54.42999999999993
5,22,6,2016,3,84.8,77.1,0.0,82.9,0.0,0.0,0.0,17.6,245.04,27.399999999999995,9.9,64.6,62.64000000000001
5,22,6,2017,5,88.0,82.2,0.0,93.1,0.0,0.0,0.0,12.4,199.5,0.0,9.9,66.6,69.91
5,22,6,2018,2,77.7,71.4,0.0,0.0,0.41,0.0,0.0,13.4,76.38,24.0,8.5,98.8,81.71
5,22,6,2019,5,82.7,74.8,0.0,81.2,0.0,0.0,0.0,14.5,291.75,22.9,9.9,46.8,42.15
5,22,7,2015,79,87.80000000000011,80.69999999999989,0.0,86.19999999999989,0.0,0.0,0.0,14.5,322.2900000000006,20.799999999999972,9.899999999999986,45.900000000000055,47.71999999999992
5,22,7,2016,1,92.7,83.5,0.0,100.4,0.0,0.0,0.0,15.5,192.13,18.3,9.9,74.2,66.41
5,22,7,2017,3,93.7,82.2,0.0,99.3,0.81,0.0,0.0,24.5,256.92,43.79999999999999,9.0,61.9,74.23
5,22,7,2018,2,82.0,72.2,0.0,86.8,1.19,0.0,0.0,14.6,149.08,24.2,9.9,87.8,82.84
5,22,7,2019,4,93.9,83.1,0.0,102.0,0.05,0.0,0.0,19.7,176.04,28.6,9.9,50.8,66.17
5,22,8,2015,52,85.80000000000008,75.30000000000007,0.0,83.69999999999992,0.0,0.0,0.0,10.199999999999992,178.7900000000001,0.0,9.89999999999999,34.0,54.050000000000026
5,22,8,2017,1,91.9,82.7,0.0,101.3,0.0,0.0,0.0,21.1,187.54,27.4,9.6,47.3,77.0
5,22,8,2018,1,84.6,78.1,0.0,85.6,0.09,0.0,0.0,10.6,265.17,24.2,9.8,58.6,70.67
5,22,8,2019,2,93.6,84.3,0.0,98.5,0.0,0.0,0.0,15.7,228.08,19.7,9.9,55.2,63.18
5,22,9,2015,2,73.8,67.1,0.0,0.0,0.01,0.0,0.0,11.3,28.17,0.0,9.9,94.3,72.66
5,22,9,2016,1,85.8,76.5,0.0,85.2,0.0,0.0,0.0,9.9,52.17,0.0,9.9,39.6,63.4
5,22,9,2017,1,82.8,76.2,0.0,85.1,0.0,0.0,0.0,10.4,240.67,0.0,9.9,79.0,72.82
5,22,9,2018,4,79.9,73.6,0.0,0.0,0.01,0.0,0.0,15.3,183.5,21.9,9.9,82.7,71.94
5,22,9,2019,2,92.4,79.5,0.0,94.2,0.0,0.0,0.0,11.2,170.21,0.0,9.9,39.2,65.65
5,22,10,2015,2,75.2,61.4,0.0,0.0,0.0,0.0,0.0,8.6,196.67,0.0,9.9,56.0,70.63
5,22,10,2016,5,60.8,55.7,0.0,0.0,0.0,0.0,0.0,25.0,303.33,40.0,9.9,76.2,51.65
5,22,10,2017,4,75.8,64.3,0.0,0.0,0.0,0.0,0.0,12.8,101.25,0.0,9.9,64.7,68.05
5,22,10,2018,1,56.8,48.0,33.7,0.0,0.0,0.0,0.0,15.7,203.13,23.0,9.9,32.6,58.62
5,22,10,2019,2,62.8,60.1,0.0,0.0,0.44,0.0,0.0,13.7,197.54,0.0,8.5,80.6,90.28
5,22,11,2015,5,42.0,36.9,21.7,0.0,0.0,0.0,0.0,19.5,303.29,27.9,9.9,11.4,45.55
5,22,11,2016,3,51.20000000000001,42.70000000000001,31.899999999999995,0.0,0.0,0.0,0.0,9.6,183.83,0.0,9.9,46.6,47.75
5,22,11,2017,1,46.0,38.4,24.6,0.0,0.0,0.0,0.0,10.0,304.42,0.0,9.9,24.8,55.28
5,22,11,2018,1,35.1,31.4,19.6,0.0,0.0,0.0,0.0,11.8,116.75,0.0,9.9,99.3,37.02
5,22,11,2019,2,44.0,40.0,30.5,0.0,0.08,0.0,0.0,8.9,162.42,0.0,9.7,64.7,70.06
5,22,12,2015,4,65.5,60.2,0.0,0.0,0.98,0.0,0.0,10.4,142.79,0.0,5.1,95.3,97.07
5,22,12,2016,1,46.0,39.0,25.2,0.0,0.0,0.0,0.0,13.2,191.33,0.0,9.9,62.6,63.41
5,22,12,2017,1,64.1,53.9,44.1,0.0,0.19,0.0,0.0,24.9,163.83,36.7,9.8,81.6,81.61
5,22,12,2018,3,48.6,43.5,30.8,0.0,0.02,0.0,0.0,13.1,244.96,21.899999999999995,9.9,40.7,58.31
5,22,12,2019,2,52.5,39.1,27.4,0.0,0.0,0.0,0.0,8.8,121.33,0.0,8.1,82.6,75.9
5,23,1,2015,65,42.0,37.0,26.799999999999972,0.0,0.3399999999999999,0.0,0.0,9.2,195.62999999999977,0.0,8.60000000000001,83.3000000000001,68.2600000000001
5,23,1,2017,2,49.9,44.6,30.8,0.0,0.59,0.0,0.0,30.1,72.42,45.6,4.1,93.6,92.43
5,23,1,2018,1,66.0,56.2,43.9,0.0,0.09,0.0,0.0,20.6,246.79,34.4,9.4,63.9,67.78
5,23,1,2019,3,51.0,41.1,21.5,0.0,0.0,0.0,0.0,19.1,190.04,25.3,9.9,78.7,52.10999999999999
5,23,2,2015,48,40.599999999999966,31.90000000000002,9.5,0.0,0.0,0.09999999999999998,2.0600000000000014,20.399999999999984,337.12999999999965,29.599999999999984,9.899999999999991,82.40000000000006,44.30999999999997
5,23,2,2016,1,44.4,42.8,32.9,0.0,0.47,0.0,0.0,14.8,40.5,19.7,5.9,99.9,85.97
5,23,2,2017,2,73.3,61.6,0.0,0.0,0.0,0.0,0.0,16.6,183.38,21.9,9.9,52.1,76.25
5,23,2,2018,5,47.0,44.1,35.7,0.0,0.0,0.0,0.0,12.4,112.83,0.0,6.7,99.0,91.49
5,23,2,2019,3,42.6,40.2,32.1,0.0,0.15,0.0,0.0,10.1,53.29,0.0,7.8,90.90000000000002,74.57
5,23,3,2015,52,49.80000000000002,42.40000000000004,27.5,0.0,0.0,0.0,0.0,14.399999999999986,85.88000000000008,18.299999999999983,9.89999999999999,67.80000000000005,33.380000000000045
5,23,3,2016,1,74.1,61.5,0.0,0.0,0.0,0.0,0.0,18.3,192.0,19.6,9.9,69.0,38.53
5,23,3,2018,1,49.7,42.0,26.6,0.0,0.0,2.77,3.15,23.3,322.29,31.8,9.9,23.9,39.19
5,23,3,2019,4,53.9,45.1,28.3,0.0,0.0,0.0,0.0,20.7,296.13,37.0,9.9,9.1,36.91
5,23,4,2015,61,58.69999999999994,52.5,41.0,0.0,0.0,0.0,0.0,18.0,284.6699999999999,31.099999999999966,9.899999999999988,72.19999999999992,36.23000000000001
5,23,4,2016,3,70.8,64.1,0.0,0.0,0.21,0.0,0.0,17.4,217.75,24.2,9.3,77.6,71.38
5,23,4,2017,3,60.79999999999999,54.6,43.5,0.0,0.0,0.0,0.0,12.9,94.13,0.0,9.9,61.1,68.21
5,23,4,2018,3,69.2,58.9,0.0,0.0,0.0,0.0,0.0,17.2,123.17,21.899999999999995,9.9,90.09999999999998,48.85
5,23,4,2019,2,80.9,68.3,0.0,80.1,0.0,0.0,0.0,14.2,178.88,19.7,9.9,35.9,55.89
5,23,5,2015,45,74.5,65.19999999999997,0.0,0.0,0.0,0.0,0.0,11.199999999999992,218.81000000000006,18.299999999999986,9.899999999999993,26.29999999999998,33.97000000000002
5,23,5,2016,2,73.6,62.6,0.0,0.0,0.15,0.0,0.0,14.9,218.83,23.0,9.6,91.2,81.06
5,23,5,2017,1,66.6,63.8,0.0,0.0,0.06,0.0,0.0,10.9,119.96,0.0,9.4,69.6,83.95
5,23,5,2018,2,82.7,74.8,0.0,82.7,0.0,0.0,0.0,20.4,289.92,30.1,9.7,70.0,66.57
5,23,5,2019,2,83.3,69.6,0.0,87.0,0.32,0.0,0.0,22.3,189.5,50.8,8.4,59.5,70.94
5,23,6,2015,73,95.80000000000013,84.39999999999992,0.0,107.0,0.7999999999999989,0.0,0.0,37.5,207.07999999999996,51.40000000000006,9.600000000000014,81.0,69.10000000000001
5,23,6,2016,1,81.8,75.2,0.0,84.8,0.53,0.0,0.0,12.4,221.79,21.9,9.2,90.8,81.03
5,23,6,2017,1,87.9,81.4,0.0,97.0,0.06,0.0,0.0,23.3,202.96,30.9,9.8,70.0,77.97
